zipcode,country,state,state_full,county,latitude-zip,longitude-zip,nearest-airport,latitude-air,longitude-air,distance
99021,US,WA,Washington,Spokane,47.7933,-117.3117,KSFF,47.682800292969,-117.32299804688,12.316020272575177
99022,US,WA,Washington,Spokane,47.615,-117.704,KSKA,47.615101,-117.655998,3.598124146876862
99023,US,WA,Washington,Spokane,47.5538,-117.1637,KSFF,47.682800292969,-117.32299804688,18.66319028379733
99025,US,WA,Washington,Spokane,47.7274,-117.064,KCOE,47.77429962,-116.8199997,18.972864185326078
99026,US,WA,Washington,Spokane,47.8019,-117.5894,KGEG,47.6199,-117.533997,20.657649411906593
99027,US,WA,Washington,Spokane,47.7027,-117.1121,KSFF,47.682800292969,-117.32299804688,15.939204937362215
99029,US,WA,Washington,Spokane,47.7054,-117.8663,KSKA,47.615101,-117.655998,18.67837512604965
99030,US,WA,Washington,Spokane,47.4528,-117.1318,KSFF,47.682800292969,-117.32299804688,29.323056751954354
99031,US,WA,Washington,Spokane,47.4338,-117.3827,KGEG,47.6199,-117.533997,23.606433713822984
99032,US,WA,Washington,Lincoln,47.3247,-117.9897,KSKA,47.615101,-117.655998,40.8883349105015
99033,US,WA,Washington,Whitman,47.2271,-117.0819,KPUW,46.7439,-117.110001,53.77165460747108
